date, pm25, pm10, o3, no2, so2, co
2020-01-19,115,44,23,11, ,2
2020-01-18,340,61,22,15, ,5
2020-01-17,210,195,5,30, ,27
2020-01-16,217,113,7,40, ,21
2020-01-15,165,106,8,37,2,20
2020-01-14,68,60,10,37,3,9
2020-01-13,52,32,24,18,1,2
2020-01-12,101,25,25,10, ,2
2020-01-11,47,44,17,26,3,5
2020-01-10,147,20,21,13,1,2
2020-01-09,125,42,21,28,2,9
2020-01-08,77,46,17,32,1,7
2020-01-07,66,31,21,17,1,4
2020-01-06,170,22,25,11, ,2
2020-01-05,170,76,7,29,2,13
2020-01-04,174,73,4,33,7,17
2020-01-03,162,96,11,39,5,13
2020-01-02,161,82,4,38,5,13
2020-01-01,141,79,4,36,4,11
2019-12-31, ,76,7,27,2,8
2019-12-29,205, , , , , 
2019-12-28,210,114,15,31,3,23
2019-12-27,163,123,2,39,8,28
2019-12-26,78,98,4,32,4,10
2019-12-25,145,53,17,24,1,4
2019-12-24,136,78,18,20,1,10
2019-12-23,148,54,10,23,1,7
2019-12-22,164,69,4,27,2,14
2019-12-21,132,83,5,35,5,17
2019-12-20,85,66,5,39,3,9
2019-12-19,71,43,12,30,2,6
2019-12-18,75,40,19,17,1,4
2019-12-17,68,38,16,21,1,4
2019-12-16,171,18,22,13, ,3
2019-12-15,164,76,1,31,1,13
2019-12-14,68,87,1,34,4,14
2019-12-13,104,38,7,27,2,5
2019-12-12,84,61,21,24,2,6
2019-12-11,68,42,14,25,1,5
2019-12-10,154,35,19,16, ,4
2019-12-09,197,95,19,23,1,14
2019-12-08,220,97,5,31,1,14
2019-12-07,172,149,2,30,1,15
2019-12-06,152,92,6,34,2,11
2019-12-05,95,73,9,26,2,10
2019-12-04,76,64,23,19,3,9
2019-12-03,106,49,17,25,2,4
2019-12-02,46,58,19,23,2,5
2019-12-01,52,27,21,10,1,3
2019-11-30,149,28,21,9,1,2
2019-11-29,163,37,12,20,1,6
2019-11-28,131,81,3,33,4,10
2019-11-27,55,64,9,25,3,7
2019-11-26,161,37,22,17,1,3
2019-11-25,66,76,9,26,5,9
2019-11-24,68,36,14,16,1,4
2019-11-23,198,44,20,12,1,2
2019-11-22,197,115,12,31,2,14
2019-11-21,186,111, ,35,2,22
2019-11-20,159,116,1,32,3,19
2019-11-19,91,97,8,32,5,7
2019-11-18,76,64,18,18,1,4
2019-11-17,142,79,21,7,1,2
2019-11-16,138,144,17,17,4,8
2019-11-15,119,63,5,22,5,9
2019-11-14,117,66,14,20,3,6
2019-11-13,59,68,8,26,4,7
2019-11-12,146,65,25,10,1,2
2019-11-11,89,79,8,33,4,8
2019-11-10,111,63,18,25,1,3
2019-11-09,208,84,23,14,1,4
2019-11-08,132,95,14,34,2,11
2019-11-07,109,69,9,25,1,6
2019-11-06,122,66,15,21,3,6
2019-11-05,123,71,13,22,1,6
2019-11-04,145,68,18,21,1,6
2019-11-03,93,63,19,19,1,7
2019-11-02,73,46,15,16,1,4
2019-11-01,88,48,11,22,1,4
2019-10-31,108,64,21,20,2,6
2019-10-30,159,74,26,25,1,4
2019-10-29,74,106,15,29,2,6
2019-10-28,83,66,23,21,1,4
2019-10-27,155,99,23,14,1,4
2019-10-26,96,80,19,24,1,6
2019-10-25,23,55,23,16,1,4
2019-10-24,130,18,23,9, ,3
2019-10-23,164,70,11,22,1,9
2019-10-22,123,87,34,20,3,9
2019-10-21,76,74,24,18,2,6
2019-10-20,151,62,18,18,1,4
2019-10-19,197,114,23,15,1,7
2019-10-18,160,75,24,23,2,10
2019-10-17,149,72,24,12, ,8
2019-10-16,107, ,10,15,1,6
2019-10-15,87,47,17,15,1,4
2019-10-14,57,43,19,14,1,3
2019-10-13,92,31,21,9,1,3
2019-10-12,110,45,8,16,1,8
2019-10-11,105,64,6,22,5,11
2019-10-10,121,59,16,15,1,5
2019-10-09,125,49,28,10,1,4
2019-10-08,49,61,50,12,2,5
2019-10-07,132,27,26,8,1,1
2019-10-06,117,49,33,13,1,4
2019-10-05,52,48,18,12,1,4
2019-10-04,70,24,26,6,1,2
2019-10-03,157,40,17,5,1,4
2019-10-02,153,71,90,11,1,6
2019-10-01, ,60,79,8,1,7
2019-09-30,156, , , , , 
2019-09-29,161,76,75,16,1,6
2019-09-28,162,70,87,17,1,6
2019-09-27,145,68,87,16,1,8
2019-09-26,128,57,62,19,1,7
2019-09-25,87,58,81,21,1,5
2019-09-24,89,45,61,14,1,4
2019-09-23,106,55,50,16,1,4
2019-09-22,133,50,47,18, ,5
2019-09-21,184,55,64,15,2,8
2019-09-20,113,97,95,20,10,20
2019-09-19,73,61,42,16,1,5
2019-09-18,62,53,37,15,1,5
2019-09-17,111,37,31,14,1,3
2019-09-16,88,52,59,13,1,5
2019-09-15,120,48,36,15,2,5
2019-09-14,72,58,56,12,1,7
2019-09-13,97,35,33,12, ,3
2019-09-12,95,35,28,9, ,4
2019-09-11,80,40,27,14,1,6
2019-09-10,58,36,12,12,3,9
2019-09-09,169,19,19,8, ,4
2019-09-08,122,91,95,19,2,11
2019-09-07,149,65,97,19,1,6
2019-09-06,151,64,121,17,1,7
2019-09-05,121,70,105,20,2,7
2019-09-04,129,59,88,16,1,5
2019-09-03,136,66,79,19,1,7
2019-09-02,117,73,97,20,2,7
2019-09-01,73,62,98,19,1,6
2019-08-31,68,45,75,15,2,5
2019-08-30,27,46,68,18,1,4
2019-08-29,21,28,32,13,1,3
2019-08-28,31,22,31,10,1,2
2019-08-27,108,40,28,8,1,2
2019-08-26,163,40,43,14, ,5
2019-08-25,83,65,48,12,1,9
2019-08-24,76,44,71,11,1,5
2019-08-23,55,45,74,11,1,5
2019-08-22,70,36,31,13,1,4
2019-08-21,88,41,26,16,1,5
2019-08-20,150,32,41,12,1,4
2019-08-19,107,64,27,20,1,8
2019-08-18,60,60,93,15,1,7
2019-08-17,36,44,53,14,1,5
2019-08-16,25,27,36,10,1,3
2019-08-15,75,26,34,7, ,3
2019-08-14,51,44,86,12,1,5
2019-08-13,40,28,39,10,1,4
2019-08-12,50,30,30,5, ,4
2019-08-11,60,21,30,4,1,4
2019-08-10,99,21,9,7,1,6
2019-08-09,129,29,34,11,1,5
2019-08-08,125,55,66,11,1,7
2019-08-07,87,53,72,13,1,6
2019-08-06,123,38,53,6,1,5
2019-08-05,128,47,59,8,1,6
2019-08-04,133,48,30,10,1,6
2019-08-03,91,56,38,12,2,10
2019-08-02,80,47,49,12,1,6
2019-08-01,110,31,46,6,1,6
2019-07-31,110,57,95,9,1,7
2019-07-30,93,58,86,11,1,6
2019-07-29,57,48,67,8,1,5
2019-07-28,149,22,38,6, ,4
2019-07-27,163,56,71,6,1,8
2019-07-26,121,63,106,12,1,9
2019-07-25,94,60,100,11,1,7
2019-07-24,138,50,89,10,1,5
2019-07-23,106,64,89,13,1,8
2019-07-22,173,52,72,9,1,6
2019-07-21,165,81,48,17,1,10
2019-07-20,142,63,91,10,1,9
2019-07-19,131,52,24,16,1,6
2019-07-18,150,54,68,11,1,6
2019-07-17,149,54,80,14, ,9
2019-07-16,123,52,29,14,1,8
2019-07-15,145,53,84,14,1,8
2019-07-14,89,60,111,14,1,9
2019-07-13,157,41,91,9,1,6
2019-07-12,120,74,110,17,1,9
2019-07-11,112,58,92,19,1,5
2019-07-10,152,40,58,13,1,3
2019-07-09,134,48,59,11,2,10
2019-07-08,95,51,38,14,1,5
2019-07-07,59,38,64,10,1,5
2019-07-06,105,17,42,6,1,4
2019-07-05,134,23,28,9,1,4
2019-07-04,144,48,64,14, ,4
2019-07-03,99,67,117,17,1,6
2019-07-02,100,42,94,13,2,5
2019-07-01,55,56,79,15,2,7
2019-06-30,16,39,59,12,1,3
2019-06-29,110,27,43,9,1,1
2019-06-28,95,57,46,15,1,35
2019-06-27,137,53,80,11,2,5
2019-06-26,113,66,111,13,2,7
2019-06-25,124,67,119,12,2,6
2019-06-24,136,80,119,14,3,7
2019-06-23,117,68,110,16,3,6
2019-06-22,59,69,117,18,3,7
2019-06-21,124,48,79,13,1,3
2019-06-20,145,59,59,12,2,9
2019-06-19,164,101,100,13,1,6
2019-06-18,154,67,66,9,3,10
2019-06-17,115,71,125,17,2,9
2019-06-16,86,52,83,14,2,8
2019-06-15,60,37,21,9,1,6
2019-06-14,169,60,35,8,2,4
2019-06-13,87,80,24,29,3,11
2019-06-12,143,46,87,14, ,4
2019-06-11,137,62,103,15,4,11
2019-06-10,121,50,98,12,1,7
2019-06-09,38,53,71,11,1,6
2019-06-08,108,27,37,8, ,2
2019-06-07,158,42,56,13,1,3
2019-06-06,144,58,71,16,1,7
2019-06-05,161,84,44,16,1,9
2019-06-04,153,63,53,19,2,11
2019-06-03,121,58,54,11,2,8
2019-06-02,130,59,86,11,1,6
2019-06-01,90,68,92,17,3,6
2019-05-31,27,67,56,16,3,4
2019-05-30,51,36,46,13,1,2
2019-05-29,117,49,47,9,4,3
2019-05-28,49,69,109,18,3,6
2019-05-27,24,30,59,15,1,2
2019-05-26,110,18,36,7,1,2
2019-05-25,152,76,30,12,2,9
2019-05-24,103,79,99,23,2,6
2019-05-23,136,85,80,22,2,5
2019-05-22,83,73,128,27,7,12
2019-05-21,59,51,54,23,1,3
2019-05-20,47,45,48,18, ,3
2019-05-19,106,51,36,9, ,3
2019-05-18,109,66,33,6,1,3
2019-05-17,163,37,38,10,1,5
2019-05-16,148,86,77,14,2,7
2019-05-15,167,85,79,12,1,5
2019-05-14,150,127,98,19,4,9
2019-05-13,63,92,68,20,4,5
2019-05-12,186,61,40,12,1,2
2019-05-11,170,244,33,15,4,12
2019-05-10,140,76,98,23,3,9
2019-05-09,125,75,86,19,4,5
2019-05-08,140,68,61,18,1,3
2019-05-07,61,69,51,13,5,4
2019-05-06,41,47,49,14,2,3
2019-05-05,60,39,43,15,1,2
2019-05-04,118,57,37,10,1,4
2019-05-03,135,70,92,13,4,5
2019-05-02,63,66,81,12,5,5
2019-05-01,32,51,61,13,1,3
2019-04-30,75,46,43,17,1,2
2019-04-29,173,72,36,16,1,6
2019-04-28,143,79,62,20,1,7
2019-04-27,118,41,40,13,1,5
2019-04-26,89,54,32,14,1,4
2019-04-25,52,37,41,9,1,3
2019-04-24,115,24,38,6,1,2
2019-04-23,151,28,19,13,1,8
2019-04-22,169,46,36,11,1,6
2019-04-21,148,80,80,24,2,8
2019-04-20,113,105,40,18,3,8
2019-04-19,67,56,15,20, ,4
2019-04-18,109,63,29,17, ,5
2019-04-17,166,185,35,16, ,4
2019-04-16,166,93,69,24,5,7
2019-04-15,112,80,69,16,5,7
2019-04-14,51,71,50,12,5,4
2019-04-13,172,62,44,9,1,3
2019-04-12,154,75,48,16,3,6
2019-04-11,148,65,51,14,3,6
2019-04-10,75,58,52,13,2,4
2019-04-09,71,44,38,18,1,3
2019-04-08,71,41,31,11,2,5
2019-04-07,104,59,32,19,9,10
2019-04-06,83,72,35,22,4,5
2019-04-05,78,114,41,18,7,7
2019-04-04,165,289,31,14,2,3
2019-04-03,136,107,81,14,7,7
2019-04-02,98,64,60,21,4,5
2019-04-01,42,58,36,22,7,8
2019-03-31,38,37,36,16,1,3
2019-03-30,17,36,36,12,1,2
2019-03-29,80,39,32,4,1, 
2019-03-28,60,90,33,18,2,3
2019-03-27,137,51,27,18,2,3
2019-03-26,129,90,33,23,6,10
2019-03-25,88,84,39,19,4,7
2019-03-24,89,60,38,21,3,3
2019-03-23,37,66,36,12,4,3
2019-03-22,38,35,34,6, ,1
2019-03-21,27,38,34,19,1,2
2019-03-20,154,29,33,9,1,3
2019-03-19,161,75,35,21,4,8
2019-03-18,183,101,60,21,5,6
2019-03-17,143,107,60,34,8,8
2019-03-16,79,77,43,29,4,7
2019-03-15,37,57,29,22,2,4
2019-03-14,65,42,33,10,1,3
2019-03-13,35,51,31,18,2,10
2019-03-12,22,35,35,17,1,2
2019-03-11,96,26,32,7, , 
2019-03-10,179,44,33,16,1,6
2019-03-09,162,85,31,31,4,8
2019-03-08,146,76,28,31,6,6
2019-03-07,88,74,40,25,4,7
2019-03-06,42,54,33,24,1,4
2019-03-05,153,36,33,15,1,2
2019-03-04,199,37,35,24,3,10
2019-03-03,213,106,43,33,3,9
2019-03-02,215,114,47,26,7,10
2019-03-01,270,115,66,31,6,11
2019-02-28,196,150,37,46,5,15
2019-02-27,165,98,50,40,6,11
2019-02-26,149,81,32,28,7,11
2019-02-25,160,77,9,33,6,9
2019-02-24,206,82,26,30,9,13
2019-02-23,301,92,33,40,3,14
2019-02-22,287,161,52,45,10,20
2019-02-21,232,171,25,40,3,18
2019-02-20,139,146,46,28,3,12
2019-02-19,236,22,35,19,1,5
2019-02-18,141,84,23,16,3,10
2019-02-17,45,60,25,29,5,7
2019-02-16,35,20,29,9,1,3
2019-02-15,52,20,30,5,1,2
2019-02-14,128,23,28,6,1,2
2019-02-13,83,59,20,17,4,8
2019-02-12,110,43,29,13,2,7
2019-02-11,133,67,22,15,5,8
2019-02-10,134,56,26,19,3,8
2019-02-09,37,55,23,17,3,6
2019-02-08,96,22,27,6,1,2
2019-02-07,32,47,30,12,2,3
2019-02-06,124,32,28,3,1,2
2019-02-05,264,66,25,7,6,7
2019-02-04,162,262,19,11,6,9
2019-02-03,116,105,30,11,5,9
2019-02-02,204,115,31,9,1,5
2019-02-01,167,101,13,20,2,12
2019-01-31,52,91,23,24,7,10
2019-01-30,100,31,25,7,3,2
2019-01-29,184,66,28,17,3,7
2019-01-28,88,95,18,35,10,12
2019-01-27,144,55,26,20,4,5
2019-01-26,107,94,19,24,6,8
2019-01-25,55,57,3,35,3,5
2019-01-24,156,40,26,12,2,4
2019-01-23,84,68,19,28,10,13
2019-01-22,124,51,30,27,2,4
2019-01-21,114,69,22,32,5,6
2019-01-20,57,59,26,26,4,5
2019-01-19,72,33,29,14,2,2
2019-01-18,200,48,27,20,2,5
2019-01-17,136,120,7,45,11,20
2019-01-16,147,84,17,34,8,12
2019-01-15,42,73,17,28,9,8
2019-01-14,310,70,26,9,1,2
2019-01-13,257,204,24,41,6,24
2019-01-12,430,140,19,35,2,23
2019-01-11,289,224,7,51,5,33
2019-01-10,195,164,7,53,13,25
2019-01-09,138,102,8,41,17,14
2019-01-08,45,67,20,28,6,9
2019-01-07,127,33,25,15,1,3
2019-01-06,162,61,18,31,4,10
2019-01-05,62,74,21,35,5,10
2019-01-04,91,32,22,21,1,2
2019-01-03,226,54,23,24,5,7
2019-01-02,158,121,5,42,10,25
2019-01-01,140,76,12,33,7,17
2018-12-31, ,66,15,29,5,18
2018-12-30,88, , , , , 
2018-12-29,84,50,19,25,3,13
2018-12-28,53,48,20,19,4,11
2018-12-27,46,52,21,10,2,9
2018-12-26,74,58,26,8,1,8
2018-12-25,125,43,23,21,4,11
2018-12-24,167,115,26,25,3,14
2018-12-23,56,116,16,30,8,14
2018-12-22,145,62,28,11,1,6
2018-12-21,170,85,21,32,6,13
2018-12-20,233,103,14,34,5,16
2018-12-19,189,131,6,42,6,18
2018-12-18,126,125,15,31,4,14
2018-12-17,99,70,21,27,4,9
2018-12-16,293,58,27,23,3,7
2018-12-15,254,120,10,46,10,20
2018-12-14,162,111,2,40,7,19
2018-12-13,100,82,15,33,5,13
2018-12-12,148,54,18,24,3,8
2018-12-11,98,75,14,29,11,10
2018-12-10,171,65,24,20,2,7
2018-12-09,162,84,6,33,4,14
2018-12-08,57,87,12,28,10,11
2018-12-07,40,42,22,11,1,4
2018-12-06,62,41,22,10,1,3
2018-12-05,159,45,25,11,1,7
2018-12-04,82,90,2,26,4,9
2018-12-03,145,71,23,21,1,7
2018-12-02,239,211,24,12,1,13
2018-12-01,249,146,1,31,2,30
2018-11-30,198,161,4,44,4,24
2018-11-29,173,143,7,34,5,20
2018-11-28,171,126,6,29,8,22
2018-11-27,148,133,6,30,8,19
2018-11-26,344,185,25,21,1,15
2018-11-25,227,156,1,43,3,27
2018-11-24,193,144,10,36,4,16
2018-11-23,170,95,23,29,6,14
2018-11-22,140,90,4,30,11,20
2018-11-21,101,75,14,26,2,9
2018-11-20,164,52,22,20,2,7
2018-11-19,187,98,20,28,2,13
2018-11-18,133,126,6,32,4,14
2018-11-17,154,80,22,20,1,8
2018-11-16,47,84,14,27,6,9
2018-11-15,137,30,21,18,1,4
2018-11-14,189,48,12,17,1,8
2018-11-13,234,105,6,28, ,17
2018-11-12,204,135,23,28,2,14
2018-11-11,147,173,22,26,5,12
2018-11-10,91,101,22,23,3,7
2018-11-09,104,68,13,22,5,10
2018-11-08,171,58,22,19,1,6
2018-11-07,142,102,16,22,5,10
2018-11-06, ,74,6,23,1,7
2018-11-05,65,44,17,14,1,5
2018-11-04,170,32,11,13,2,4
2018-11-03,214,145,5,24,1,9
2018-11-02,208,130,40,34,3,11
2018-11-01,172,134,22,39,4,14
2018-10-31,115,108,18,27,3,8
2018-10-30,62,75,23,19,3,6
2018-10-29,43,48,21,18,1,5
2018-10-28,22,37,22,14,1,4
2018-10-27,58,43,27,9,3,3
2018-10-26,25,48,24,15,2,5
2018-10-25,188,53,21,6,1,3
2018-10-24,162,107,5,33,1,15
2018-10-23,51,99,21,22,3,8
2018-10-22,178,45,24,14,1,7
2018-10-21,194,101,24,21,2,12
2018-10-20,173,113,12,27,3,13
2018-10-19,156,136,36,20,3,9
2018-10-18,128,91,29,18,1,8
2018-10-17,111,68,25,13,1,6
2018-10-16,149,58,25,11,1,8
2018-10-15,229,52,30,14,1,10
2018-10-14,227,122,12,29,2,13
2018-10-13,187,120,30,25,3,11
2018-10-12,147,97,30,25,3,9
2018-10-11,45,91,37,18,2,5
2018-10-10,38,35,23,14,1,4
2018-10-09,27,31,18,10, , 
2018-10-08,88,27,21,6,1, 
2018-10-07,47,55,26,14,1,4
2018-10-06,65,54,26,12,1,5
2018-10-05,166,39,25,11, ,6
2018-10-04,147,83,52,22,3,10
2018-10-03,61,82,58,22,4,10
2018-10-02,45,55,29,19,1,3
2018-10-01,38,37,30,14, ,4
2018-09-30,35,32,31,14,1,2
2018-09-29,45,30,21,11,3, 
2018-09-28,136,23,26,11,1, 
2018-09-27,165,50,36,15,1,6
2018-09-26,118,80,20,24,2,9
2018-09-25,82,66,34,15,2,5
2018-09-24,36,48,32,15,1,4
2018-09-23,21,43,28,11, ,3
2018-09-22,40,35,24,10, ,2
2018-09-21,78,42,27,12,1,3
2018-09-20,164,59,26,15, ,5
2018-09-19,150,85,43,21,1,7
2018-09-18,107,66,20,19,1,6
2018-09-17,54,56,24,16,8,5
2018-09-16,37,49,26,18,1,3
2018-09-15,65,40,31,13,1,2
2018-09-14,171,45,20,11,1,4
2018-09-13,158,103,66,18,3,7
2018-09-12,127,85,72,19,3,7
2018-09-11,124,70,56,19,1,6
2018-09-10,134,74,53,14,2,6
2018-09-09,86,71,68,18,3,8
2018-09-08,39,56,51,15,2,4
2018-09-07,37,38,32,12,2,3
2018-09-06,58,31,28,13,1,2
2018-09-05,58,53,31,10,3,4
2018-09-04,30,42,47,13,1,3
2018-09-03,111,24,37,12, ,2
2018-09-02,121,23,32,9, ,8
2018-09-01,116,58,37,12,1,7
2018-08-31,53,45,46,16,1,7
2018-08-30,86,38,57,15, ,4
2018-08-29,53,51,28,16,1,8
2018-08-28,121,40,42,15,1,5
2018-08-27,137,58,78,18,1,8
2018-08-26,136,69,89,19,2,10
2018-08-25,99,73,78,17,2,9
2018-08-24,48,67,87,18,2,5
2018-08-23,81,38,41,14, ,4
2018-08-22,107,50,62,15,1,6
2018-08-21,47,61,47,16,1,8
2018-08-20,75,34,39,13, ,3
2018-08-19,84,35,57,7, ,7
2018-08-18,83,45,24,13,2,9
2018-08-17,99,41,38,15,1,7
2018-08-16,51,59,87,17,2,8
2018-08-15,52,34,47,11,1,4
2018-08-14,57,31,35,9,1,7
2018-08-13,111,29,17,10,1,6
2018-08-12,116,51,48,9, ,10
2018-08-11,198,47,60,7,1,11
2018-08-10,154, ,5,27, ,14
2018-08-09,108,43,88,13,1,9
2018-08-08,114,21,64,10,1,11
2018-08-07,118, ,33,11,2,12
2018-08-06,118,61,47,12,1,9
2018-08-05,119,47,33,13,3,10
2018-08-04,169,54,44,11,1,8
2018-08-03,140,80,110,14,1,16
2018-08-02,176,71,85,13, ,9
2018-08-01,162,92,73,14,2,15
2018-07-31,163,86,96,15,1,11
2018-07-30,159,73,96,14,1,12
2018-07-29,167,84,58,12,1,10
2018-07-28,156,85,69,11,1,12
2018-07-27,153,70,77,11,1,13
2018-07-26,72,66,64,9,2,12
2018-07-25,65,44,56,10,1,7
2018-07-24,69,32,38,7,2,6
2018-07-23,148,28,19,6,1,7
2018-07-22,159,65,51,10,4,13
2018-07-21,161,80,64,12, ,13
2018-07-20,159,72,77,11,2,9
2018-07-19,154,63,65,8,1,9
2018-07-18,143,84,45,10,6,9
2018-07-17,91,56,46,7, ,11
2018-07-16,91,44,24,10, ,7
2018-07-15,160,48,41,7,1,6
2018-07-14,149,73,58,13, ,9
2018-07-13,134,65,65,11,1,9
2018-07-12,132,45,17,15, ,8
2018-07-11,106,58,41,13,1,8
2018-07-10,119,52,21,15,1,5
2018-07-09,155,55,37,8,1,6
2018-07-08,155,90,27,16,1,9
2018-07-07,147,70,57,12,1,8
2018-07-06,157,61,23,10,1,7
2018-07-05,161,65,87,14,4,11
2018-07-04,153,82,94,16,1,10
2018-07-03,132,69,87,16,1,8
2018-07-02,129,53,62,11,1,7
2018-07-01,137,57,82,8,1,7
2018-06-30,129,59,62,11,1,8
2018-06-29,89,77,107,15,3,7
2018-06-28,66,64,91,18,2,4
2018-06-27,114,46,45,17,3,3
2018-06-26,127,64,59,16,1,2
2018-06-25,195,72,99,13,1,6
2018-06-24,168,99,81,27,4,9
2018-06-23,169,76,101,12,2,6
2018-06-22,183,75,116,17,3,7
2018-06-21,153,82,75,21,2,10
2018-06-20,116,86,101,19,8,16
2018-06-19,133,55,76,14,1,6
2018-06-18,170,86,70,11,2,11
2018-06-17,154,82,89,21,3,9
2018-06-16,160,85,65,17,1,8
2018-06-15,148,87,96,17,2,9
2018-06-14,93,59,71,15,2,13
2018-06-13,116,46,83,16,1,7
2018-06-12,164,37,42,12,2,11
2018-06-11,127,64,101,16,3,10
2018-06-10,114,56,81,18,1,7
2018-06-09,60,43,63,15, ,10
2018-06-08,47,18,25,13, ,4
2018-06-07,98,28,54,16, ,4
2018-06-06,136,74,63,13,2,6
2018-06-05,102,119,125,17,5,8
2018-06-04,90,97,110,16,5,7
2018-06-03,129,71,82,19,1,6
2018-06-02,131,91,61,17,4,9
2018-06-01,89,85,115,26,4,9
2018-05-31,122,64,98,21,1,7
2018-05-30,90,77,97,28,4,8
2018-05-29,72,47,52,16,1,3
2018-05-28,126,42,25,21,1,4
2018-05-27,130,151,45,14,3,3
2018-05-26,172,94,58,18,1,3
2018-05-25,158,102,77,16,3,10
2018-05-24,156,91,66,17,2,7
2018-05-23,157,94,38,15,7,7
2018-05-22,139,190,67,18,7,5
2018-05-21,143,131,45,14,1,4
2018-05-20,151,48,34,14,2,7
2018-05-19,121,67,31,17,6,12
2018-05-18,77,58,62,21,3,8
2018-05-17,100,50,51,18,4,8
2018-05-16,174,48,30,15,1,8
2018-05-15,154, ,52,16,2,18
2018-05-14,175,76,61,23,4,12
2018-05-13,161,84,105,19,3,10
2018-05-12,182,81,104,21,2,7
2018-05-11,167,64,88,21,3,13
2018-05-10,168,76,60,32,2,8
2018-05-09,136,91,96,25,8,9
2018-05-08,116,74,100,23,3,5
2018-05-07,143,68,72,23,4,5
2018-05-06,150,94,50,26,4,6
2018-05-05,197,111,68,21,2,4
2018-05-04,154,198,59,23,2,5
2018-05-03,70,85,99,27,5,7
2018-05-02,79,47,51,19,1,3
2018-05-01,132,42,51,14, ,5
2018-04-30,85,134,41,18,1,7
2018-04-29,164,51,52,11,4,8
2018-04-28,177,95,106,29,4,10
2018-04-27,133,113,135,32,6,10
2018-04-26,171,114,70,20,2,7
2018-04-25,102,91,77,31,4,8
2018-04-24,75,59,69,20,1,5
2018-04-23,73,38,52,22, ,4
2018-04-22,57,38,39,14, ,5
2018-04-21,132,23,35,8, ,5
2018-04-20,197,99,28,26,6,17
2018-04-19,182,112,113,24,8,16
2018-04-18,178,136,128,30,5,10
2018-04-17,167,144,82,28,6,9
2018-04-16,154,140,86,17,6,8
2018-04-15,89,124,82,21,4,6
2018-04-14,101,79,56,18,1,3
2018-04-13,132,153,56,8, ,2
2018-04-12,109,69,36,26,6,10
2018-04-11,101,82,48,19,3,4
2018-04-10,113,56,68,21,3,3
2018-04-09,163,93,45,22,9,13
2018-04-08,97,83,65,33,15,15
2018-04-07,53,61,48,22,5,7
2018-04-06,61,44,46,11,3,3
2018-04-05,133,84,41,4, ,2
2018-04-04,68,85,26,13,1,5
2018-04-03,56,30,34,16,1,4
2018-04-02,282,109,35,10,3,7
2018-04-01,262,167,80,37,7,25
2018-03-31,208,161,114,46,9,19
2018-03-30,116,127,82,45,11,16
2018-03-29,110,75,40,34,7,10
2018-03-28,187,119,37,31,9,14
2018-03-27,203,366,34,40,4,10
2018-03-26,188,125,65,32,7,11
2018-03-25,169,102,88,32,9,11
2018-03-24,224,124,96,26,6,8
2018-03-23,214,141,76,35,7,18
2018-03-22,172,130,38,48,8,19
2018-03-21,140,107,58,39,5,10
2018-03-20,120,84,46,24,4,8
2018-03-19,153,77,45,30,2,9
2018-03-18,173,80,47,28,2,9
2018-03-17,156, ,52,23,1,9
2018-03-16,112,66,11,34,6,12
2018-03-15,99,54,46,19,4,7
2018-03-14,274,70,46,12,3,6
2018-03-13,382,102,30,34,6,18
2018-03-12,240, ,92,54,5,22
2018-03-11,171, ,49,38,5,13
2018-03-10,190,75,38,29,7,12
2018-03-09,178,84,48,32,9,15
2018-03-08,168,91,48,33,6,11
2018-03-07,146,67,36,26,3,10
2018-03-06,121,40,27,24,3,7
2018-03-05,129,51,39,19,4,5
2018-03-04,164,75,37,24,4,8
2018-03-03,262,162,31,21,4,10
2018-03-02,168,140,29,34,9,21
2018-03-01,61,83,46,25,11,10
2018-02-28,177,54,40,9,4,3
2018-02-27,235,105,44,19,8,12
2018-02-26,212,133,53,23,5,15
2018-02-25,129,87,46,44,11,23
2018-02-24,62,56,47,26,5,9
2018-02-23,153,49,33,10,5,4
2018-02-22,134,78,40,25,6,13
2018-02-21,154,58,11,24,3,9
2018-02-20,137,66,48,16,2,9
2018-02-19,201,56,44,12,2,8
2018-02-18,189,109,43,18,10,17
2018-02-17,166,98,70,17,8,15
2018-02-16,236,75,40,14,8,11
2018-02-15,217,186,44,15,9,9
2018-02-14,92,129,66,20,10,12
2018-02-13,198,48,38,13,4,6
2018-02-12,80,96,50,25,13,15
2018-02-11,62,58,33,13,2,4
2018-02-10,63,60,38,7,1,2
2018-02-09,130,40,35,10,1,3
2018-02-08,140,180,38,20,3,11
2018-02-07,100,67,37,29,4,8
2018-02-06,119,50,39,19,4,9
2018-02-05,42,52,34,28,7,7
2018-02-04,73,23,31,11,2,2
2018-02-03,52,33,16,21,2,3
2018-02-02,33,28,14,22,1,3
2018-02-01,137,53,30,6,1,2
2018-01-31,67,87,26,30,4,9
2018-01-30,102,64,34,18,2,3
2018-01-29,48,51,31,25,4,6
2018-01-28,67,58,30,14,2,2
2018-01-27,181,65,33,13,3,6
2018-01-26,133,83,16,35,7,12
2018-01-25,89,55,16,33,6,10
2018-01-24,100,33,38,27,3,6
2018-01-23,40,46,33,25,3,4
2018-01-22,145,30,29,9,1,4
2018-01-21,106,57,21,21,7,13
2018-01-20,181,57,19,17,11,11
2018-01-19,241,83,20,37,7,16
2018-01-18,164,127,4,54,7,21
2018-01-17,126,90,16,45,9,12
2018-01-16,114,78,29,28,7,11
2018-01-15,122,86,34,21,2,5
2018-01-14,265,58,13,31,5,9
2018-01-13,260,41,10,45,7,20
