date, pm25, pm10, o3, no2, so2, co
2022/11/16, 79, 79, 37, 18, 6, 8
2022/11/17, 157, 90, 39, 14, 4, 8
2022/11/18, 162, 49, 33, 13, 4, 6
2022/11/19, 99, 88, 36, 13, 4, 7
2022/11/20, 170, 45, 21, 15, 5, 5
2022/11/21, 94, 26, 18, 11, 5, 3
2022/11/22, 49, 46, 22, 18, 6, 7
2022/11/23, 96, 77, 26, 17, 6, 6
2022/11/24, 154, 68, 27, 14, 5, 8
2022/11/25, 124, 58, 23, 8, 4, 2
2022/11/26, 47, 50, 26, 6, 4, 4
2022/11/27, 54, 39, 18, 8, 3, 5
2022/11/28, 84, 30, 22, 4, 4, 3
2022/11/29, 39, 42, 22, 5, 4, 2
2022/11/30, 40, 33, 24, 5, 5, 3
2022/12/1, 42, 33, 20, 10, 6, 5
2022/12/2, 65, 45, 23, 7, 6, 5
2022/12/3, 77, 34, 23, 8, 6, 4
2022/12/4, 71, 35, 23, 11, 6, 6
2022/12/5, 67, 34, 25, 7, 5, 5
2022/12/6, 43, 38, 27, 8, 5, 5
2022/12/7, 52, 62, 14, 19, 6, 10
2022/12/8, 122, 63, 20, 17, 6, 8
2022/12/9, 127, 45, 22, 10, 4, 6
2022/12/10, 95, 35, 23, 9, 6, 6
2022/12/11, 80, 169, 26, 10, 5, 7
2022/12/12, 112, 105, 27, 3, 3, 3
2022/12/13, 76, 52, 23, 7, 5, 3
2022/12/14, 57, 59, 23, 9, 6, 3
2022/12/15, 73, 40, 24, 7, 6, 4
2022/12/16, 67, 61, 25, 5, 4, 7
2022/12/17, 50, 44, 25, 6, 4, 
2022/12/18, 50, 40, 25, 10, 5, 
2022/12/19, 85, 63, 20, 14, 6, 
2022/12/20, 125, 51, 23, 7, 5, 
2022/12/21, 88, 30, 22, 3, 5, 
2022/12/22, 52, 37, 23, 3, 4, 2
2022/12/23, 47, 31, 24, 4, 4, 2
2022/12/24, 61, 35, 24, 8, 5, 2
2022/12/25, 69, 47, 22, 12, 7, 6
2022/12/26, 97, 59, 17, 16, 10, 7
2022/12/27, 123, 46, 24, 12, 8, 4
2022/12/28, 109, 38, 23, 15, 7, 5
2022/12/29, 90, 32, 22, 14, 7, 5
2022/12/30, 74, 72, 15, 23, 8, 8
2022/12/31, 145, 41, 23, 12, 8, 4
2023/1/1, 95, 35, 23, 10, 6, 3
2022/7/1, 42, 14, 24, 4, 3, 2
2022/7/2, 42, 16, 19, 3, 2, 2
2022/7/3, 42, 16, 19, 2, 3, 2
2022/7/4, 48, 18, 22, 2, 3, 2
2022/7/5, 57, 12, 25, , 2, 3
2022/7/6, 30, 15, 41, 4, 2, 2
2022/7/7, 39, 29, 84, 5, 4, 4
2022/7/8, 72, 51, 81, 7, 4, 7
2022/7/9, 107, 35, 49, 4, 2, 7
2022/7/10, 85, 21, 46, 5, 3, 4
2022/7/11, 61, 16, 39, 4, 2, 3
2022/7/12, 40, 20, 49, 4, 3, 5
2022/7/13, 45, 26, 50, 7, 3, 5
2022/7/14, 63, 24, 60, 5, 4, 4
2022/7/15, 53, 20, 44, 4, 3, 2
2022/7/16, 29, 34, 59, 6, 3, 4
2022/7/17, 78, 23, 45, 4, 2, 3
2022/7/18, 58, 31, 96, 5, 4, 4
2022/7/19, 70, 28, 38, 7, 3, 3
2022/7/20, 60, 28, 59, 6, 3, 3
2022/7/21, 59, 23, 45, 6, 2, 5
2022/7/22, 61, 19, 38, 4, 2, 3
2022/7/23, 51, 19, 60, 3, 2, 4
2022/7/24, 44, 37, 61, 6, 3, 5
2022/7/25, 78, 20, 49, 3, 3, 3
2022/7/26, 42, 17, 43, 2, 2, 3
2022/7/27, 57, 17, 38, 2, 3, 3
2022/7/28, 51, 19, 30, 5, 2, 3
2022/7/29, 56, 15, 12, 3, 2, 2
2022/7/30, 54, 17, 24, 3, 2, 3
2022/7/31, 55, 13, 21, 3, 3, 3
2022/8/1, 44, 21, 26, 4, 4, 4
2022/8/2, 55, 32, 54, 6, 3, 5
2022/8/3, 80, 22, 37, 6, 3, 4
2022/8/4, 63, 33, 66, 5, 2, 4
2022/8/5, 87, 33, 44, 5, 2, 5
2022/8/6, 86, 26, 50, 5, 2, 5
2022/8/7, 68, 19, 33, 5, 3, 5
2022/8/8, 55, 20, 22, 6, 4, 2
2022/8/9, 35, 18, 62, 4, 3, 3
2022/8/10, 31, 28, 60, 5, 3, 3
2022/8/11, 65, 25, 49, 4, 2, 3
2022/8/12, 79, 10, 35, 2, 2, 3
2022/8/13, 38, 14, 40, 2, 2, 4
2022/8/14, 51, 14, 34, 4, 2, 4
2022/8/15, 44, 24, 44, 4, 2, 2
2022/8/16, 35, 47, 42, 4, 2, 3
2022/8/17, 47, 35, 51, 4, 2, 4
2022/8/18, 63, 18, 40, 4, 1, 3
2022/8/19, 46, 20, 36, 6, 3, 2
2022/8/20, 27, 17, 50, 6, 3, 2
2022/8/21, 37, 22, 39, 4, 2, 4
2022/8/22, 51, 17, 34, 7, 3, 2
2022/8/23, 36, 24, 51, 5, 2, 4
2022/8/24, 27, 32, 60, 6, 3, 5
2022/8/25, 63, 30, 62, 7, 3, 3
2022/8/26, 61, 13, 26, 6, 2, 1
2022/8/27, 28, 16, 42, 5, 3, 2
2022/8/28, 46, 14, 31, 6, 2, 1
2022/8/29, 34, 15, 38, 4, 1, 2
2022/8/30, 38, 26, 59, 5, 2, 4
2022/8/31, 67, 30, 37, 6, 4, 4
2022/9/1, 61, 23, 45, 6, 3, 3
2022/9/2, 52, 27, 35, 3, 2, 3
2022/9/3, 51, 16, 44, 4, 2, 2
2022/9/4, 38, 17, 38, 7, 2, 2
2022/9/5, 37, 31, 68, 7, 5, 4
2022/9/6, 51, 23, 40, 7, 3, 2
2022/9/7, 51, 36, 86, 8, 2, 4
2022/9/8, 59, 59, 105, 8, 3, 5
2022/9/9, 92, 32, 47, 4, 3, 5
2022/9/10, 71, 19, 46, 4, 2, 3
2022/9/11, 51, 33, 62, 5, 2, 4
2022/9/12, 63, 40, 40, 6, 2, 4
2022/9/13, 63, 24, 34, 4, 2, 3
2022/9/14, 62, 10, 29, 4, 2, 2
2022/9/15, 39, 3, 36, 3, 2, 3
2022/9/16, 22, , , , , 
2022/9/22, 38, 20, 26, 8, , 6
2022/9/23, 37, 31, 52, 13, 2, 8
2022/9/24, 51, 42, 83, 11, 2, 4
2022/9/25, 85, 47, 85, 11, 1, 5
2022/9/26, 91, 34, 68, 10, , 4
2022/9/27, 58, 44, 63, 11, , 3
2022/9/28, 81, 22, 55, 9, 2, 3
2022/9/29, 53, 40, 64, 9, 3, 5
2022/9/30, 87, 13, 37, 9, 3, 3
2022/4/1, 62, 44, 49, 11, 4, 5
2022/4/2, 90, 61, 53, 11, 4, 6
2022/4/3, 152, 57, 63, 13, 4, 4
2022/4/4, 138, 50, 56, 9, 4, 5
2022/4/5, 104, 28, 32, 7, 2, 3
2022/4/6, 40, 45, 30, 14, 4, 7
2022/4/7, 79, 66, 76, 11, 4, 6
2022/4/8, 132, 53, 45, 7, 2, 6
2022/4/9, 115, 48, 77, 8, 2, 6
2022/4/10, 98, 31, 38, 6, 2, 4
2022/4/11, 82, 24, 35, 7, 1, 5
2022/4/12, 61, 26, 46, 7, 2, 4
2022/4/13, 64, 35, 38, 10, 3, 5
2022/4/14, 83, 34, 42, 7, 3, 4
2022/4/15, 72, 37, 35, 11, 3, 6
2022/4/16, 68, 53, 73, 11, 5, 6
2022/4/17, 102, 49, 47, 10, 4, 5
2022/4/18, 96, 58, 85, 10, 5, 6
2022/4/19, 125, 59, 81, 11, 5, 6
2022/4/20, 132, 53, 74, 8, 3, 6
2022/4/21, 115, 29, 37, 8, 2, 4
2022/4/22, 61, 23, 47, 9, 3, 3
2022/4/23, 54, 45, 45, 8, 2, 6
2022/4/24, 86, 24, 36, 6, 1, 6
2022/4/25, 48, 42, 39, 7, 2, 4
2022/4/26, 58, 50, 33, 9, 3, 3
2022/4/27, 63, 30, 36, 9, 3, 4
2022/4/28, 63, 41, 46, 8, 2, 7
2022/4/29, 94, 29, 37, 8, 2, 4
2022/4/30, 64, 41, 36, 10, 2, 5
2022/5/1, 66, 26, 41, 9, 2, 4
2022/5/2, 52, 41, 66, 10, 4, 4
2022/5/3, 69, 48, 86, 8, 3, 5
2022/5/4, 90, 43, 83, 6, 2, 4
2022/5/5, 77, 31, 39, 8, 2, 5
2022/5/6, 63, 24, 36, 8, 3, 3
2022/5/7, 46, 27, 32, 10, 3, 4
2022/5/8, 46, 61, 43, 10, 5, 3
2022/5/9, 55, 47, 43, 10, 2, 3
2022/5/10, 59, 42, 40, 12, 2, 3
2022/5/11, 99, 28, 41, 10, 2, 3
2022/5/12, 62, 37, 40, 10, 3, 4
2022/5/13, 74, 29, 36, 11, 2, 4
2022/5/14, 36, 50, 56, 13, 6, 6
2022/5/15, 79, 55, 60, 13, 5, 6
2022/5/16, 88, 42, 71, 11, 2, 6
2022/5/17, 80, 59, 63, 13, 3, 6
2022/5/18, 97, 51, 64, 16, 2, 6
2022/5/19, 105, 63, 46, 15, 2, 6
2022/5/20, 117, 62, 70, 10, 5, 6
2022/5/21, 110, 61, 50, 11, 4, 6
2022/5/22, 99, 60, 62, 13, 6, 6
2022/5/23, 109, 44, 64, 10, 5, 4
2022/5/24, 87, 25, 27, 6, 1, 3
2022/5/25, 42, 31, 30, 8, 3, 4
2022/5/26, 50, 39, 65, 13, 3, 4
2022/5/27, 62, 48, 96, 12, 6, 4
2022/5/28, 87, 58, 79, 6, 3, 6
2022/5/29, 95, 16, 37, 7, 4, 2
2022/5/30, 28, 41, 93, 10, 4, 4
2022/5/31, 60, 45, 83, 9, 2, 4
2022/6/1, 62, 43, 69, 10, 5, 3
2022/6/2, 82, 21, 55, 4, 2, 4
2022/6/3, 47, 21, 40, 4, 1, 3
2022/6/4, 47, 18, 38, 4, 1, 3
2022/6/5, 48, 14, 33, 4, 2, 3
2022/6/6, 37, 19, 27, 5, 2, 5
2022/6/7, 45, 12, 33, 4, 1, 3
2022/6/8, 30, 21, 42, 4, 1, 3
2022/6/9, 44, 26, 36, 5, 2, 3
2022/6/10, 47, 15, 45, 4, 2, 3
2022/6/11, 47, 40, 31, 5, 2, 3
2022/6/12, 78, 17, 41, 4, 1, 2
2022/6/13, 42, 14, 40, 3, 1, 3
2022/6/14, 41, 19, 39, 4, 1, 3
2022/6/15, 51, 22, 47, 7, 1, 3
2022/6/16, 50, 33, 53, 4, 1, 4
2022/6/17, 58, 16, 46, 2, 1, 3
2022/6/18, 38, 13, 46, 2, 1, 3
2022/6/19, 26, 14, 28, 4, 1, 3
2022/6/20, 46, 39, 36, 6, 3, 4
2022/6/21, 60, 21, 36, 6, 2, 4
2022/6/22, 68, 14, 35, 7, 1, 3
2022/6/23, 38, 17, 48, 5, 3, 5
2022/6/24, 49, 35, 100, 7, 3, 4
2022/6/25, 57, 45, 59, 3, 2, 6
2022/6/26, 93, 8, 37, 1, 1, 3
2022/6/27, 26, 14, 45, 3, 2, 4
2022/6/28, 41, 19, 42, 2, 2, 4
2022/6/29, 46, 20, 37, 2, 1, 5
2022/6/30, 59, 14, 39, 4, 1, 2
2022/1/3, 76, 32, 24, 10, 5, 4
2022/1/4, 72, 49, 17, 15, 7, 7
2022/1/5, 109, 46, 22, 12, 6, 6
2022/1/6, 102, 60, 23, 16, 7, 7
2022/1/7, 130, 54, 24, 11, 5, 7
2022/1/8, 123, 56, 21, 12, 6, 7
2022/1/9, 124, 54, 24, 15, 8, 8
2022/1/10, 117, 29, 23, 7, 5, 2
2022/1/11, 58, 43, 17, 14, 6, 11
2022/1/12, 95, 37, 25, 7, 5, 3
2022/1/13, 80, 51, 21, 17, 8, 5
2022/1/14, 99, 64, 26, 17, 7, 6
2022/1/15, 136, 33, 27, 8, 3, 3
2022/1/16, 75, 29, 28, 12, 4, 5
2022/1/17, 67, 28, 25, 11, 3, 4
2022/1/18, 63, 36, 25, 13, 4, 5
2022/1/19, 69, 39, 22, 14, 6, 6
2022/1/20, 73, 58, 19, 26, 9, 11
2022/1/21, 114, 66, 16, 25, 9, 12
2022/1/22, 151, 74, 23, 18, 6, 10
2022/1/23, 161, 68, 17, 22, 8, 12
2022/1/24, 153, 80, 25, 18, 6, 12
2022/1/25, 170, 48, 27, 14, 6, 7
2022/1/26, 114, 28, 29, 11, 5, 5
2022/1/27, 68, 20, 30, 9, 4, 3
2022/1/28, 55, 21, 31, 9, 4, 3
2022/1/29, 59, 33, 33, 10, 3, 2
2022/1/30, 90, 43, 33, 11, 4, 4
2022/1/31, 115, 18, 32, 5, 2, 1
2022/2/1, 50, 18, 36, 8, 3, 2
2022/2/2, 66, 18, 37, 7, 4, 2
2022/2/3, 64, 16, 34, 6, 4, 2
2022/2/4, 53, 14, 36, 5, 3, 3
2022/2/5, 39, 15, 36, 6, 3, 3
2022/2/6, 39, 28, 33, 11, 5, 5
2022/2/7, 81, 30, 34, 12, 5, 6
2022/2/8, 87, 60, 35, 20, 7, 8
2022/2/9, 142, 75, 35, 23, 7, 9
2022/2/10, 167, 69, 32, 18, 7, 7
2022/2/11, 156, 51, 30, 14, 6, 7
2022/2/12, 119, 58, 24, 17, 7, 9
2022/2/13, 126, 46, 31, 10, 3, 5
2022/2/14, 108, 22, 29, 7, 3, 3
2022/2/15, 57, 24, 29, 7, 4, 3
2022/2/16, 59, 29, 26, 9, 6, 4
2022/2/17, 64, 36, 27, 14, 7, 6
2022/2/18, 87, 30, 30, 8, 3, 3
2022/2/19, 58, 23, 33, 6, 3, 2
2022/2/20, 56, 27, 30, 6, 4, 2
2022/2/21, 57, 30, 31, 6, 4, 2
2022/2/22, 60, 31, 30, 9, 4, 3
2022/2/23, 68, 54, 31, 16, 9, 6
2022/2/24, 115, 94, 42, 22, 9, 8
2022/2/25, 173, 54, 33, 10, 5, 4
2022/2/26, 96, 49, 29, 14, 6, 5
2022/2/27, 78, 58, 41, 16, 4, 7
2022/2/28, 106, 33, 30, 10, 3, 4
2022/3/1, 62, 49, 30, 16, 5, 7
2022/3/2, 92, 38, 37, 9, 3, 5
2022/3/3, 65, 86, 41, 15, 5, 8
2022/3/4, 126, 50, 32, 7, 2, 3
2022/3/5, 47, 44, 33, 11, 4, 4
2022/3/6, 71, 58, 27, 16, 6, 7
2022/3/7, 109, 68, 40, 16, 3, 7
2022/3/8, 139, 60, 42, 13, 3, 7
2022/3/9, 127, 51, 49, 11, 2, 6
2022/3/10, 125, 48, 42, 15, 3, 7
2022/3/11, 114, 50, 35, 21, 2, 8
2022/3/12, 121, 59, 24, 14, 2, 10
2022/3/13, 145, 37, 29, 13, 2, 7
2022/3/14, 104, 42, 38, 13, 3, 6
2022/3/15, 104, 30, 30, 8, 3, 5
2022/3/16, 79, 24, 30, 8, 5, 6
2022/3/17, 56, 56, 26, 12, 5, 9
2022/3/18, 135, 24, 38, 6, 2, 4
2022/3/19, 64, 26, 38, 8, 3, 6
2022/3/20, 66, 48, 35, 15, 6, 7
2022/3/21, 110, 36, 35, 10, 3, 5
2022/3/22, 94, 68, 44, 14, 5, 6
2022/3/23, 137, 79, 51, 13, 4, 8
2022/3/24, 161, 22, 40, 7, 1, 5
2022/3/25, 49, 26, 38, 9, 2, 5
2022/3/26, 65, 21, 35, 8, 4, 3
2022/3/27, 48, 23, 41, 12, 4, 3
2022/3/28, 59, 24, 44, 8, 2, 4
2022/3/29, 41, 35, 34, 8, 2, 6
2022/3/30, 96, 19, 38, 8, 3, 4
2022/3/31, 55, 28, 37, 8, 4, 4
2021/10/1, 60, 26, 55, 5, 3, 3
2021/10/2, 47, 33, 66, 5, 2, 4
2021/10/3, 71, 16, 21, 8, 3, 4
2021/10/4, 45, 20, 19, 10, 4, 5
2021/10/5, 44, 28, 25, 11, 3, 5
2021/10/6, 65, 23, 35, 8, 3, 3
2021/10/7, 55, 33, 34, 9, 4, 3
2021/10/8, 69, 25, 38, 6, 2, 4
2021/10/9, 53, 20, 29, 6, 3, 4
2021/10/10, 50, 24, 31, 7, 3, 2
2021/10/11, 38, 26, 33, 8, 3, 3
2021/10/12, 54, 37, 34, 8, 3, 3
2021/10/13, 67, 60, 38, 15, 4, 6
2021/10/14, 112, 46, 28, 11, 7, 5
2021/10/15, 93, 24, 25, 3, 2, 1
2021/10/16, 26, 27, 27, 7, 3, 1
2021/10/17, 40, 46, 40, 11, 5, 4
2021/10/18, 78, 21, 25, 6, 3, 3
2021/10/19, 55, 28, 32, 9, 3, 3
2021/10/20, 44, 41, 36, 11, 3, 4
2021/10/21, 80, 26, 29, 9, 4, 2
2021/10/22, 51, 33, 36, 9, 3, 3
2021/10/23, 58, 29, 42, 9, 3, 3
2021/10/24, 63, 78, 69, 16, 6, 5
2021/10/25, 139, 85, 54, 14, 5, 6
2021/10/26, 153, 41, 45, 11, 4, 6
2021/10/27, 75, 60, 34, 14, 4, 8
2021/10/28, 123, 50, 49, 12, 3, 9
2021/10/29, 108, 63, 29, 14, 2, 9
2021/10/30, 147, 45, 33, 10, 2, 8
2021/10/31, 110, 26, 24, 10, 3, 6
2021/11/1, 60, 51, 30, 15, 4, 10
2021/11/2, 107, 90, 35, 15, 2, 10
2021/11/3, 166, 110, 49, 17, 6, 9
2021/11/4, 187, 74, 68, 12, 4, 7
2021/11/5, 155, 54, 42, 10, 2, 7
2021/11/6, 126, 45, 16, 12, 3, 5
2021/11/7, 93, 11, 28, 5, 3, 3
2021/11/8, 39, 16, 26, 7, 4, 4
2021/11/9, 45, 21, 28, 8, 4, 4
2021/11/10, 40, 24, 24, 8, 4, 3
2021/11/11, 36, 28, 24, 10, 5, 4
2021/11/12, 50, 62, 25, 22, 9, 7
2021/11/13, 102, 54, 24, 16, 5, 6
2021/11/14, 91, 42, 25, 13, 6, 5
2021/11/15, 86, 42, 25, 13, 5, 5
2021/11/16, 79, 94, 38, 18, 6, 9
2021/11/17, 142, 127, 47, 19, 7, 10
2021/11/18, 200, 42, 27, 12, 6, 6
2021/11/19, 84, 63, 5, 23, 9, 8
2021/11/20, 119, 63, 19, 12, 6, 8
2021/11/21, 122, 26, 22, 6, 4, 3
2021/11/22, 51, 26, 26, 9, 4, 5
2021/11/23, 47, 56, 19, 17, 6, 7
2021/11/24, 101, 49, 27, 13, 5, 6
2021/11/25, 102, 38, 26, 11, 5, 5
2021/11/26, 79, 25, 28, 11, 4, 4
2021/11/27, 62, 39, 27, 13, 5, 5
2021/11/28, 80, 61, 10, 18, 5, 8
2021/11/29, 123, 27, 21, 7, 4, 4
2021/11/30, 74, 25, 21, 9, 3, 4
2021/12/1, 44, 34, 27, 13, 6, 5
2021/12/2, 68, 27, 24, 9, 4, 4
2021/12/3, 50, 25, 30, 11, 7, 4
2021/12/4, 62, 57, 26, 17, 7, 7
2021/12/5, 117, 62, 22, 15, 6, 7
2021/12/6, 123, 25, 20, 9, 4, 5
2021/12/7, 63, 65, 17, 17, 5, 7
2021/12/8, 137, 44, 21, 15, 3, 6
2021/12/9, 108, 69, 22, 15, 4, 9
2021/12/10, 152, 48, 19, 14, 6, 7
2021/12/11, 107, 25, 25, 7, 4, 3
2021/12/12, 62, 28, 22, 12, 6, 5
2021/12/13, 58, 84, 22, 15, 6, 8
2021/12/14, 152, 86, 17, 22, 7, 10
2021/12/15, 170, 65, 23, 15, 7, 7
2021/12/16, 125, 37, 26, 6, 3, 3
2021/12/17, 47, 39, 25, 7, 5, 3
2021/12/18, 54, 55, 21, 15, 7, 6
2021/12/19, 79, 87, 17, 25, 10, 10
2021/12/20, 146, 58, 22, 19, 8, 8
2021/12/21, 113, 40, 19, 10, 5, 6
2021/12/22, 85, 65, 17, 19, 8, 9
2021/12/23, 133, 44, 22, 4, 4, 1
2021/12/24, 57, 24, 23, 4, 5, 2
2021/12/25, 49, 27, 23, 5, 4, 2
2021/12/26, 57, 32, 21, 9, 5, 4
2021/12/27, 60, 55, 17, 19, 8, 8
2021/12/28, 122, 38, 24, 9, 5, 5
2021/12/29, 89, 30, 25, 10, 5, 3
2021/12/30, 62, 35, 20, 11, 5, 4
2021/12/31, 71, 54, 24, 14, 6, 7
2022/1/1, 118, 30, 22, 8, 5, 3
2022/1/2, 68, 35, 23, 13, 7, 5
2021/7/1, 72, 30, 36, 4, 2, 4
2021/7/2, 62, 33, 38, 2, 3, 5
2021/7/3, 61, 17, 42, 4, 3, 4
2021/7/4, 41, 32, 77, 6, 3, 5
2021/7/5, 77, 21, 41, 4, 3, 4
2021/7/6, 52, 31, 33, 10, 3, 5
2021/7/7, 69, 32, 44, 7, 2, 5
2021/7/8, 60, 30, 55, 8, 2, 5
2021/7/9, 68, 30, 72, 6, 2, 6
2021/7/10, 66, 24, 66, 4, 3, 5
2021/7/11, 56, 17, 44, 2, 2, 4
2021/7/12, 54, 16, 34, 2, 3, 4
2021/7/13, 49, 29, 67, 4, 3, 4
2021/7/14, 67, 26, 41, 5, 3, 4
2021/7/15, 59, 11, 27, 3, 2, 4
2021/7/16, 33, 10, 17, 3, 2, 3
2021/7/17, 25, 23, 43, 4, 3, 4
2021/7/18, 58, 18, 36, 2, 4, 3
2021/7/19, 43, 14, 26, 4, 4, 4
2021/7/20, 39, 22, 29, 5, 4, 3
2021/7/21, 59, 23, 38, 6, 2, 4
2021/7/22, 46, 33, 49, 7, 2, 5
2021/7/23, 71, 25, 49, 4, 2, 4
2021/7/24, 67, 27, 50, 4, 3, 4
2021/7/25, 69, 22, 42, 3, 2, 4
2021/7/26, 53, 19, 36, 4, 3, 3
2021/7/27, 47, 27, 60, 5, 3, 4
2021/7/28, 59, 24, 38, 4, 2, 4
2021/7/29, 52, 55, 34, 4, 3, 3
2021/7/30, 61, 26, 59, 4, 3, 4
2021/7/31, 66, 21, 66, 5, 3, 5
2021/8/1, 44, 28, 53, 5, 3, 6
2021/8/2, 52, 32, 52, 5, 3, 7
2021/8/3, 73, 29, 61, 5, 2, 5
2021/8/4, 70, 23, 49, 6, 2, 4
2021/8/5, 56, 21, 45, 5, 3, 3
2021/8/6, 44, 28, 55, 5, 3, 6
2021/8/7, 62, 49, 74, 4, 3, 9
2021/8/8, 95, 50, 55, 6, 3, 8
2021/8/9, 104, 35, 65, 8, 3, 6
2021/8/10, 73, 42, 57, 4, 3, 6
2021/8/11, 86, 30, 37, 6, 3, 5
2021/8/12, 60, 35, 46, 6, 4, 5
2021/8/13, 66, 33, 53, 6, 5, 5
2021/8/14, 64, 27, 47, 4, 2, 5
2021/8/15, 61, 25, 47, 4, 3, 4
2021/8/16, 68, 28, 44, 5, 3, 7
2021/8/17, 65, 22, 40, 4, 3, 4
2021/8/18, 61, 20, 44, 3, 2, 5
2021/8/19, 42, 15, 45, 4, 2, 4
2021/8/20, 42, 23, 57, 5, 3, 5
2021/8/21, 54, 37, 84, 7, 3, 7
2021/8/22, 80, 22, 44, 5, 2, 5
2021/8/23, 45, 13, 39, 3, 2, 4
2021/8/24, 31, 33, 83, 6, 4, 5
2021/8/25, 70, 35, 57, 8, 4, 4
2021/8/26, 62, 34, 72, 7, 3, 5
2021/8/27, 64, 44, 93, 6, 4, 6
2021/8/28, 74, 38, 66, 5, 3, 6
2021/8/29, 79, 36, 69, 6, 4, 6
2021/8/30, 66, 34, 43, 5, 2, 6
2021/8/31, 78, 31, 57, 5, 3, 5
2021/9/1, 73, 32, 57, 6, 3, 5
2021/9/2, 78, 24, 43, 6, 3, 4
2021/9/3, 55, 16, 45, 4, 3, 4
2021/9/4, 45, 26, 35, 3, 3, 4
2021/9/5, 48, 17, 29, 2, 2, 4
2021/9/6, 39, 19, 37, 6, 2, 5
2021/9/7, 49, 23, 74, 8, 3, 5
2021/9/8, 51, 43, 76, 8, 3, 5
2021/9/9, 74, 39, 68, 5, 3, 6
2021/9/10, 87, 38, 54, 8, 3, 6
2021/9/11, 89, 22, 44, 4, 2, 4
2021/9/12, 52, 34, 42, 8, 3, 7
2021/9/13, 21, 41, 62, 10, 4, 7
2021/9/14, 74, 32, 45, 5, 3, 5
2021/9/15, 60, 27, 40, 7, 3, 5
2021/9/16, 63, 46, 41, 9, 3, 9
2021/9/17, 98, 50, 58, 8, 4, 7
2021/9/18, 88, 32, 34, 7, 2, 6
2021/9/19, 74, 52, 40, 2, 2, 5
2021/9/20, 22, 262, 40, 4, 4, 5
2021/9/21, 35, 106, 43, 5, 2, 3
2021/9/22, 28, 18, 44, 7, 4, 5
2021/9/23, 53, 35, 37, 6, 3, 7
2021/9/24, 64, 11, 37, 3, 2, 3
2021/9/25, 23, 20, 31, 4, 3, 5
2021/9/26, 49, 8, 31, 4, 3, 3
2021/9/27, 21, 26, 30, 4, 2, 4
2021/9/28, 52, 40, 47, 7, 4, 6
2021/9/29, 82, 53, 55, 9, 4, 6
2021/9/30, 93, 23, 44, 6, 3, 4
2021/4/1, 108, 54, 46, 8, 3, 5
2021/4/2, 84, 48, 35, 6, 3, 4
2021/4/3, 74, 48, 41, 7, 6, 4
2021/4/4, 63, 58, 52, 11, 6, 5
2021/4/5, 126, 62, 45, 10, 5, 5
2021/4/6, 124, 60, 44, 9, 6, 4
2021/4/7, 110, 54, 38, 10, 6, 5
2021/4/8, 95, 60, 51, 12, 5, 5
2021/4/9, 121, 45, 55, 8, 4, 3
2021/4/10, 95, 37, 57, 6, 6, 3
2021/4/11, 75, 24, 47, 4, 3, 3
2021/4/12, 59, 17, 37, 3, 3, 1
2021/4/13, 37, 50, 37, 12, 6, 5
2021/4/14, 96, 48, 42, 8, 4, 3
2021/4/15, 76, 78, 33, 6, 3, 3
2021/4/16, 80, 58, 34, 5, 3, 2
2021/4/17, 59, 61, 52, 11, 6, 5
2021/4/18, 91, 76, 72, 10, 6, 5
2021/4/19, 111, 97, 81, 12, 5, 9
2021/4/20, 157, 73, 76, 13, 4, 6
2021/4/21, 115, 49, 64, 6, 3, 3
2021/4/22, 79, 26, 49, 4, 3, 4
2021/4/23, 67, 43, 51, 5, 3, 5
2021/4/24, 101, 44, 49, 10, 5, 5
2021/4/25, 87, 67, 55, 14, 5, 5
2021/4/26, 139, 65, 45, 10, 4, 7
2021/4/27, 142, 58, 36, 10, 5, 3
2021/4/28, 69, 62, 52, 7, 3, 8
2021/4/29, 86, 29, 35, 7, 3, 2
2021/4/30, 52, 37, 32, 7, 4, 4
2021/5/1, 46, 30, 43, 6, 4, 2
2021/5/2, 53, 37, 44, 10, 3, 3
2021/5/3, 67, 37, 42, 7, 3, 4
2021/5/4, 89, 54, 56, 7, 4, 4
2021/5/5, 56, 80, 88, 8, 4, 5
2021/5/6, 105, 211, 44, 5, 3, 4
2021/5/7, 141, 102, 39, 7, 4, 4
2021/5/8, 98, 46, 38, 8, 3, 3
2021/5/9, 71, 30, 44, 6, 3, 3
2021/5/10, 50, 28, 52, 7, 3, 4
2021/5/11, 58, 52, 36, 8, 2, 4
2021/5/12, 102, 40, 46, 5, 3, 5
2021/5/13, 84, 34, 39, 5, 3, 5
2021/5/14, 67, 27, 32, 5, 3, 6
2021/5/15, 57, 35, 27, 10, 7, 6
2021/5/16, 66, 53, 60, 10, 6, 5
2021/5/17, 90, 49, 95, 7, 5, 4
2021/5/18, 75, 60, 100, 8, 6, 5
2021/5/19, 101, 46, 56, 9, 5, 4
2021/5/20, 87, 53, 72, 9, 5, 5
2021/5/21, 99, 65, 90, 9, 5, 5
2021/5/22, 124, 65, 52, 8, 3, 4
2021/5/23, 95, 95, 47, 7, 3, 3
2021/5/24, 109, 48, 37, 6, 2, 2
2021/5/25, 53, 69, 62, 7, 3, 4
2021/5/26, 83, 59, 63, 7, 6, 5
2021/5/27, 84, 44, 45, 6, 2, 5
2021/5/28, 72, 28, 35, 9, 4, 4
2021/5/29, 50, 101, 44, 6, 2, 4
2021/5/30, 39, 530, 53, 6, 3, 12
2021/5/31, 62, 33, 53, 6, 2, 4
